price,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,cancellation_policy
$100.00,38.91704730219405,-77.04432723989801,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,8,94.0,9.0,10.0,9.0,10.0,flexible
$130.00,38.91617092100889,-77.04849597476763,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,6,96.0,9.0,10.0,10.0,10.0,flexible
$60.00,38.921214635657336,-77.04118234793096,Apartment,Private room,2,2.0,1.0,1.0,1,0,,,,,,strict
$140.00,38.92144974962492,-77.04506896164627,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,28,98.0,9.0,10.0,10.0,9.0,moderate
$85.00,38.91806854473247,-77.04516881683415,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,13,89.0,9.0,9.0,9.0,10.0,moderate
$139.00,38.91843859036751,-77.04080182267269,Apartment,Entire home/apt,1,1.0,0.0,1.0,1,14,91.0,9.0,10.0,10.0,10.0,moderate
$115.00,38.92018266758785,-77.046806839689,Apartment,Entire home/apt,3,1.0,0.0,2.0,2,20,98.0,10.0,10.0,10.0,10.0,moderate
$89.00,38.92159895695401,-77.03938130630324,Apartment,Entire home/apt,3,1.0,0.0,1.0,1,0,,,,,,flexible
$189.00,38.916268606025746,-77.04325892675995,Apartment,Entire home/apt,6,1.0,2.0,4.0,1,1,80.0,10.0,10.0,10.0,8.0,strict
$90.00,38.91631444743751,-77.04708206010291,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,3,73.0,7.0,9.0,9.0,9.0,moderate
$70.00,38.9240159478055,-77.03669041065804,Apartment,Private room,1,1.0,1.0,1.0,1,1,,,,,,flexible
$80.00,38.92003601360517,-77.04468131597945,Apartment,Entire home/apt,4,1.0,0.0,2.0,6,1,100.0,10.0,10.0,10.0,10.0,strict
$65.00,38.92606543366422,-77.04488075368086,Apartment,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$125.00,38.922344596805175,-77.04524748541951,Apartment,Entire home/apt,3,1.0,1.0,1.0,5,16,92.0,9.0,10.0,10.0,10.0,strict
$199.00,38.91762126297001,-77.04339127109488,Apartment,Entire home/apt,6,1.0,2.0,4.0,1,0,,,,,,strict
$115.00,38.92707388766179,-77.03793636599431,Apartment,Entire home/apt,3,1.0,0.0,1.0,1,0,,,,,,flexible
$125.00,38.922599543745605,-77.04394976289858,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0,,,,,,flexible
$168.00,38.91951078253804,-77.04160302512084,Apartment,Entire home/apt,3,1.5,1.0,1.0,2,5,92.0,10.0,10.0,9.0,10.0,moderate
$75.00,38.92390420718582,-77.04348105947754,Apartment,Shared room,1,1.0,1.0,1.0,2,4,90.0,10.0,10.0,10.0,10.0,strict
$150.00,38.922247082148104,-77.04284136153998,Apartment,Entire home/apt,2,1.5,1.0,1.0,2,2,90.0,9.0,10.0,9.0,10.0,strict
$84.00,38.92210641376255,-77.04007542526772,Apartment,Private room,2,1.0,1.0,1.0,2,17,91.0,10.0,9.0,9.0,9.0,flexible
$75.00,38.920500744364155,-77.04704591865021,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,6,70.0,8.0,8.0,7.0,10.0,strict
$163.00,38.91895997492053,-77.04503131630887,Apartment,Entire home/apt,5,2.0,2.0,2.0,2,2,90.0,7.0,10.0,10.0,10.0,flexible
$95.00,38.924356338448156,-77.03963512677579,House,Private room,1,1.0,1.0,1.0,4,2,100.0,9.0,10.0,10.0,9.0,strict
$95.00,38.919264721322435,-77.0468852984398,Apartment,Private room,2,1.0,1.0,1.0,2,69,99.0,10.0,10.0,10.0,10.0,moderate
$200.00,38.91815489677475,-77.04218438044792,other,Entire home/apt,4,1.0,2.0,3.0,1,3,100.0,10.0,10.0,10.0,10.0,moderate
$150.00,38.91591861624491,-77.04536927827195,Apartment,Entire home/apt,4,1.0,1.0,1.0,2,18,92.0,9.0,10.0,10.0,10.0,moderate
$138.00,38.92023323745389,-77.04280084248424,Apartment,Entire home/apt,3,1.0,0.0,2.0,2,68,96.0,10.0,10.0,10.0,10.0,flexible
$90.00,38.92325757625628,-77.04053061913,Apartment,Entire home/apt,4,1.0,1.0,1.0,2,1,60.0,10.0,10.0,10.0,10.0,flexible
$100.00,38.918750558628346,-77.04559676018484,Apartment,Entire home/apt,1,1.0,1.0,1.0,14,0,,,,,,flexible
$115.00,38.91531546734636,-77.04661916098473,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,37,95.0,10.0,9.0,10.0,9.0,flexible
$246.00,38.9260596083448,-77.04052299168882,Apartment,Entire home/apt,8,2.0,3.0,5.0,4,0,,,,,,strict
$199.00,38.91659959681769,-77.0431415628334,Apartment,Entire home/apt,6,1.0,2.0,4.0,1,0,,,,,,strict
$43.00,38.92253994956904,-77.03729574949294,Apartment,Shared room,1,1.0,1.0,1.0,1,1,100.0,10.0,10.0,10.0,10.0,moderate
$139.00,38.92319436468944,-77.04310490095612,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,6,97.0,10.0,10.0,10.0,10.0,moderate
$550.00,38.912834229821726,-77.04875950969861,House,Entire home/apt,8,2.5,3.0,4.0,3,8,97.0,10.0,10.0,10.0,10.0,strict
$79.00,38.913077757896936,-77.04760551388091,House,Private room,1,4.0,1.0,1.0,5,5,92.0,10.0,10.0,10.0,10.0,strict
$250.00,38.918136664802496,-77.04641675107997,Apartment,Entire home/apt,7,2.0,3.0,3.0,2,1,80.0,6.0,10.0,10.0,10.0,flexible
$199.00,38.91784084722606,-77.04394407645741,Apartment,Entire home/apt,6,2.0,2.0,4.0,1,0,,,,,,strict
$129.00,38.9212697715122,-77.0368814646843,Apartment,Entire home/apt,6,1.0,1.0,4.0,2,118,98.0,10.0,10.0,10.0,9.0,strict
$99.00,38.918909070726784,-77.04508769111187,Apartment,Entire home/apt,4,1.0,1.0,1.0,6,16,84.0,7.0,9.0,10.0,10.0,moderate
$128.00,38.92413664431757,-77.04158330591433,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,9,85.0,7.0,9.0,9.0,9.0,moderate
$210.00,38.91748943474721,-77.04952208110932,Apartment,Entire home/apt,6,1.0,2.0,3.0,2,5,84.0,7.0,9.0,10.0,9.0,flexible
$119.00,38.9233155274926,-77.03809927939147,Apartment,Entire home/apt,4,1.0,1.0,1.0,3,1,100.0,8.0,10.0,10.0,10.0,moderate
$95.00,38.926856673853685,-77.03757445379908,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,2,100.0,9.0,10.0,10.0,10.0,strict
$120.00,38.92383791125606,-77.03857956357804,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,108,89.0,9.0,9.0,10.0,9.0,moderate
$90.00,38.92660133237839,-77.03864832617751,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,18,89.0,9.0,10.0,10.0,10.0,moderate
$115.00,38.92040050549215,-77.03841905945505,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,4,100.0,9.0,10.0,10.0,9.0,flexible
$160.00,38.91712169967485,-77.04631373305995,other,Private room,2,1.0,1.0,1.0,2,12,96.0,10.0,10.0,10.0,10.0,moderate
$25.00,38.9167993654639,-77.04244610443386,Apartment,Shared room,2,1.0,1.0,1.0,1,1,100.0,8.0,8.0,10.0,10.0,flexible
$70.00,38.92479102093756,-77.04291306376652,Apartment,Shared room,2,1.0,1.0,1.0,3,57,92.0,9.0,10.0,10.0,10.0,strict
$175.00,38.91707108013134,-77.04545212984901,Apartment,Entire home/apt,3,1.0,0.0,1.0,1,5,100.0,10.0,10.0,10.0,10.0,moderate
$101.00,38.922950926012575,-77.04343597390375,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0,,,,,,flexible
$85.00,38.92309432724986,-77.04699018612267,Apartment,Shared room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$170.00,38.91600461643862,-77.05006303572706,Apartment,Entire home/apt,3,1.0,1.0,1.0,3,49,96.0,9.0,10.0,10.0,10.0,moderate
$159.00,38.91750233526811,-77.04253952693077,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,0,,,,,,strict
$200.00,38.921768898548265,-77.0382851106809,Apartment,Entire home/apt,3,1.0,2.0,2.0,1,6,85.0,10.0,10.0,10.0,10.0,moderate
$139.00,38.92209396231307,-77.04435217530344,other,Entire home/apt,2,1.0,1.0,1.0,2,0,,,,,,flexible
$275.00,38.918536119647655,-77.0421036091407,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,11,95.0,9.0,9.0,9.0,10.0,flexible
$159.00,38.91773583902349,-77.04654562977696,other,Private room,1,1.0,1.0,1.0,1,1,100.0,10.0,10.0,10.0,10.0,strict
$97.00,38.9212644328258,-77.04157437922599,other,Entire home/apt,2,1.0,1.0,1.0,3,2,90.0,9.0,10.0,10.0,10.0,strict
$110.00,38.91647711448551,-77.04300354864247,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,1,100.0,10.0,10.0,10.0,10.0,flexible
$169.00,38.92269466104783,-77.04142769980994,Apartment,Entire home/apt,3,2.0,2.0,3.0,3,34,98.0,10.0,10.0,10.0,10.0,strict
$100.00,38.92480980194977,-77.04152504640592,House,Private room,2,1.5,1.0,1.0,1,3,93.0,10.0,10.0,10.0,10.0,flexible
$99.00,38.919832033869476,-77.03929649964954,Apartment,Private room,1,1.0,1.0,1.0,3,22,96.0,9.0,10.0,10.0,10.0,moderate
$225.00,38.92573891263904,-77.04301115565228,Apartment,Private room,1,1.0,1.0,1.0,1,0,,,,,,flexible
$80.00,38.917269144384704,-77.04666317417403,Apartment,Shared room,1,1.0,1.0,1.0,1,68,94.0,9.0,9.0,10.0,10.0,moderate
$110.00,38.918449173694796,-77.04339227156353,Apartment,Private room,2,1.0,1.0,1.0,1,10,96.0,10.0,10.0,10.0,10.0,flexible
$95.00,38.91846464919277,-77.04304557779908,Apartment,Private room,2,1.0,1.0,1.0,2,11,98.0,9.0,10.0,10.0,10.0,strict
$95.00,38.91932700130209,-77.04123783141962,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,46,89.0,8.0,9.0,9.0,10.0,moderate
$159.00,38.92209671379234,-77.04695773966472,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,12,95.0,10.0,9.0,10.0,10.0,moderate
$150.00,38.920879373932976,-77.04299997178735,Apartment,Entire home/apt,2,1.0,0.0,1.0,3,3,100.0,10.0,10.0,10.0,10.0,moderate
$90.00,38.91479192261236,-77.0473861642308,Apartment,Shared room,1,1.0,1.0,1.0,1,77,95.0,10.0,9.0,10.0,10.0,flexible
$101.00,38.91949712826041,-77.04751652682343,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,0,,,,,,strict
$149.00,38.91975373591132,-77.03781914569679,Apartment,Entire home/apt,1,1.0,0.0,1.0,1,0,,,,,,flexible
$89.00,38.917843627941615,-77.04543499976859,other,Private room,1,2.0,1.0,1.0,1,13,94.0,10.0,9.0,9.0,10.0,strict
$60.00,38.91937518427329,-77.04420105169265,Apartment,Private room,1,1.0,1.0,1.0,1,1,80.0,10.0,10.0,10.0,10.0,flexible
$99.00,38.921942605753756,-77.04318615185281,Apartment,Entire home/apt,3,1.0,1.0,1.0,3,1,80.0,6.0,10.0,6.0,10.0,moderate
$125.00,38.92388278802138,-77.04188019600404,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,3,93.0,10.0,10.0,10.0,10.0,strict
$120.00,38.920610660136035,-77.03688023114294,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,7,97.0,9.0,10.0,10.0,10.0,moderate
$180.00,38.92369063059892,-77.04576976025858,Apartment,Entire home/apt,5,1.0,2.0,5.0,3,4,90.0,10.0,10.0,10.0,10.0,strict
$115.00,38.91790722010789,-77.04331667337672,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,0,,,,,,strict
$109.00,38.920354891153714,-77.04391412084607,Apartment,Private room,2,1.0,1.0,1.0,1,22,98.0,10.0,10.0,10.0,10.0,strict
$399.00,38.92118674576497,-77.04145137433449,Apartment,Entire home/apt,6,2.5,2.0,2.0,2,1,100.0,10.0,10.0,10.0,10.0,moderate
$185.00,38.92210521948936,-77.04581988763479,Apartment,Entire home/apt,4,2.0,1.0,2.0,1,2,60.0,2.0,10.0,10.0,10.0,flexible
$90.00,38.92166301372033,-77.04876886973553,House,Private room,2,1.0,1.0,1.0,3,67,97.0,9.0,10.0,10.0,10.0,moderate
$209.00,38.92126542002267,-77.04043473191923,Apartment,Entire home/apt,3,2.0,1.0,2.0,3,9,100.0,10.0,10.0,10.0,10.0,strict
$139.00,38.91677428726812,-77.04306432714777,Apartment,Entire home/apt,3,1.0,1.0,1.0,3,9,100.0,10.0,10.0,10.0,10.0,strict
$125.00,38.92113966496782,-77.04473136088973,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,6,97.0,10.0,10.0,10.0,10.0,strict
$165.00,38.92671240302568,-77.03971744958214,House,Entire home/apt,3,2.0,2.0,2.0,3,0,,,,,,strict
$108.00,38.92092166193896,-77.0393696848366,Apartment,Entire home/apt,3,1.0,1.0,1.0,4,0,,,,,,moderate
$120.00,38.91233328991135,-77.04940900838687,Apartment,Entire home/apt,3,1.0,1.0,1.0,3,21,97.0,9.0,10.0,10.0,10.0,strict
$150.00,38.925644331618145,-77.0410417080549,Apartment,Entire home/apt,3,2.0,2.0,1.0,1,0,,,,,,flexible
$295.00,38.92009218982136,-77.04137358360829,Apartment,Entire home/apt,4,2.0,2.0,2.0,4,31,93.0,10.0,10.0,10.0,9.0,strict
$110.00,38.9202300863486,-77.04120738321015,other,Entire home/apt,2,1.0,1.0,1.0,2,8,88.0,10.0,10.0,10.0,10.0,flexible
$225.00,38.92028280035951,-77.0438040513402,Apartment,Entire home/apt,5,2.0,2.0,2.0,1,1,100.0,10.0,10.0,10.0,10.0,moderate
$55.00,38.92371373903296,-77.03664843246223,Apartment,Shared room,1,1.0,1.0,1.0,1,7,100.0,10.0,10.0,10.0,10.0,moderate
$119.00,38.92353284013024,-77.04413378783815,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,0,,,,,,moderate
$78.00,38.92636109243767,-77.03811177051557,Apartment,Private room,1,1.0,1.0,1.0,1,20,100.0,10.0,10.0,10.0,10.0,moderate
$139.00,38.922848169106345,-77.03853405489986,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,17,94.0,9.0,10.0,10.0,9.0,moderate
$85.00,38.91736184579083,-77.04122315800255,House,Private room,2,1.0,1.0,1.0,2,18,93.0,9.0,10.0,10.0,10.0,strict
$82.00,38.922241018903506,-77.04516787597778,Apartment,Entire home/apt,2,1.0,0.0,1.0,3,11,94.0,10.0,10.0,10.0,10.0,strict
$160.00,38.922795857569305,-77.04153438716442,Apartment,Entire home/apt,9,2.0,2.0,6.0,1,43,95.0,9.0,10.0,10.0,10.0,strict
$100.00,38.92354223942429,-77.0404781760174,Apartment,Entire home/apt,4,1.0,1.0,1.0,3,1,80.0,6.0,8.0,10.0,10.0,strict
$125.00,38.91330653936353,-77.04739930905161,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,7,89.0,9.0,9.0,9.0,10.0,strict
$130.00,38.92090046512693,-77.04440756089609,Apartment,Entire home/apt,6,2.0,2.0,2.0,1,6,96.0,9.0,10.0,10.0,10.0,strict
$150.00,38.92436737761863,-77.0383652796861,Apartment,Entire home/apt,6,1.0,2.0,2.0,2,15,99.0,9.0,10.0,10.0,10.0,moderate
$90.00,38.91917618226268,-77.04552414836594,Apartment,Entire home/apt,4,1.0,0.0,1.0,3,1,,,,,,flexible
$80.00,38.91565311732477,-77.04453350564076,Apartment,Entire home/apt,2,1.0,1.0,1.0,4,19,88.0,8.0,9.0,9.0,10.0,moderate
$105.00,38.92131106136271,-77.03880337612127,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,3,100.0,10.0,10.0,10.0,10.0,flexible
$125.00,38.9214481471051,-77.04455612088377,Apartment,Entire home/apt,3,1.0,1.0,1.0,3,4,95.0,10.0,10.0,10.0,10.0,moderate
$85.00,38.91950180522192,-77.0453632419987,Apartment,Entire home/apt,2,1.0,0.0,1.0,4,0,,,,,,strict
$275.00,38.91301187094655,-77.04843634789246,Apartment,Entire home/apt,5,1.0,1.0,3.0,3,9,93.0,10.0,9.0,10.0,10.0,strict
$79.00,38.92060899571845,-77.03965596407953,Apartment,Shared room,1,1.0,1.0,1.0,3,1,100.0,10.0,10.0,10.0,10.0,moderate
$45.00,38.92082983015232,-77.03986526266856,Apartment,Shared room,1,1.0,1.0,1.0,1,39,95.0,9.0,10.0,10.0,9.0,moderate
$80.00,38.92302003758426,-77.03919713759208,Apartment,Shared room,2,1.0,1.0,1.0,1,9,100.0,10.0,10.0,10.0,10.0,moderate
$60.00,38.919153339192796,-77.04440839928344,Apartment,Entire home/apt,2,1.0,0.0,1.0,7,0,,,,,,moderate
$125.00,38.91622371314528,-77.05093120117112,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,0,,,,,,flexible
$170.00,38.919996477452884,-77.04510279242587,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0,,,,,,flexible
$102.00,38.91959871559828,-77.04135275191929,Apartment,Entire home/apt,2,1.0,0.0,1.0,3,29,88.0,10.0,8.0,8.0,10.0,strict
$120.00,38.92056820595051,-77.04753272346233,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,6,97.0,10.0,10.0,10.0,10.0,strict
$115.00,38.91664094738475,-77.04728535209287,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,30,93.0,10.0,10.0,10.0,10.0,moderate
$117.00,38.91662098246231,-77.04731088964004,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,5,96.0,10.0,10.0,10.0,10.0,moderate
$125.00,38.92012785746626,-77.03970466089447,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,8,95.0,10.0,10.0,10.0,10.0,flexible
$199.00,38.9189884749225,-77.04131935149125,Apartment,Entire home/apt,4,2.0,2.0,2.0,1,0,,,,,,flexible
$60.00,38.923041754661824,-77.04547885894918,House,Private room,1,1.0,1.0,1.0,1,0,,,,,,flexible
$85.00,38.92478598094714,-77.04240746596868,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,3,100.0,9.0,10.0,10.0,10.0,moderate
$135.00,38.92411562435743,-77.04315681644114,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,39,90.0,9.0,8.0,9.0,10.0,flexible
$99.00,38.92280955865196,-77.04466791033545,Apartment,Private room,2,1.0,1.0,1.0,1,9,98.0,10.0,10.0,10.0,10.0,moderate
$150.00,38.91816582063418,-77.04218936738849,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,12,98.0,10.0,10.0,10.0,10.0,moderate
$85.00,38.918401635006475,-77.04581262696018,Apartment,Private room,2,1.0,1.0,1.0,2,9,89.0,9.0,10.0,10.0,10.0,flexible
$125.00,38.92530397027017,-77.03844938335202,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,1,94.0,10.0,10.0,10.0,9.0,flexible
$83.00,38.92623893891436,-77.03979410517857,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,3,100.0,10.0,10.0,10.0,10.0,flexible
$275.00,38.92623086189562,-77.04085572547456,House,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$70.00,38.92271909597793,-77.03812067388034,Apartment,Private room,2,1.0,1.0,1.0,1,14,95.0,9.0,9.0,9.0,10.0,moderate
$99.00,38.92511969005627,-77.03742748439586,Apartment,Entire home/apt,2,1.0,1.0,1.0,5,0,,,,,,flexible
$72.00,38.92130220675085,-77.03868204870324,Apartment,Private room,2,1.0,1.0,1.0,1,4,75.0,7.0,8.0,9.0,9.0,flexible
$110.00,38.921524615730256,-77.04198374312561,Apartment,Private room,1,1.0,1.0,1.0,1,0,,,,,,flexible
$165.00,38.914647466088866,-77.04653732860932,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,50,95.0,10.0,9.0,10.0,10.0,strict
$159.00,38.91613213101026,-77.04347953144799,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,0,,,,,,strict
$89.00,38.91942782541317,-77.04696272507323,other,Private room,1,2.0,1.0,1.0,1,5,100.0,10.0,10.0,10.0,10.0,strict
$99.00,38.92554500070093,-77.04377891998737,Apartment,Entire home/apt,2,1.0,0.0,2.0,2,5,100.0,10.0,10.0,10.0,10.0,flexible
$130.00,38.92054357157666,-77.04718654530105,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,4,90.0,10.0,9.0,9.0,9.0,moderate
$225.00,38.92123735426928,-77.03992405380899,other,Entire home/apt,4,2.0,2.0,3.0,1,1,100.0,10.0,10.0,10.0,10.0,strict
$150.00,38.92109514763928,-77.04773218988015,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,4,100.0,9.0,10.0,10.0,10.0,moderate
$125.00,38.925210300607574,-77.0373609562034,House,Entire home/apt,4,1.0,1.0,2.0,3,49,83.0,8.0,9.0,10.0,9.0,flexible
$100.00,38.91777823893626,-77.04603939217644,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0,,,,,,moderate
$225.00,38.91671879195314,-77.04658305544929,Apartment,Entire home/apt,2,1.0,2.0,2.0,4,3,100.0,10.0,10.0,10.0,10.0,moderate
$105.00,38.92347454208471,-77.04277754635704,Apartment,Entire home/apt,2,1.0,1.0,1.0,4,3,87.0,7.0,9.0,9.0,9.0,flexible
$119.00,38.92105565705872,-77.03997446365517,Apartment,Private room,2,1.0,1.0,1.0,1,0,,,,,,strict
$105.00,38.923089976065505,-77.0436961120287,other,Private room,2,1.0,1.0,1.0,2,34,90.0,8.0,10.0,10.0,10.0,flexible
$51.00,38.9240364448596,-77.03692388938858,Apartment,Shared room,2,1.0,1.0,1.0,1,87,87.0,9.0,9.0,9.0,9.0,moderate
$168.00,38.92281837764039,-77.04563432390283,Apartment,Entire home/apt,4,1.5,2.0,2.0,2,22,99.0,10.0,10.0,10.0,10.0,moderate
$110.00,38.9200212382166,-77.0382712562527,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,38,90.0,9.0,10.0,10.0,9.0,flexible
$209.00,38.917578006009634,-77.04916981282281,Apartment,Entire home/apt,2,1.5,1.0,1.0,4,7,89.0,9.0,10.0,9.0,10.0,super_strict_30
$100.00,38.92073016448833,-77.03936261411617,Apartment,Entire home/apt,3,1.0,1.0,1.0,10,1,100.0,10.0,8.0,10.0,10.0,moderate
$102.00,38.922150442359964,-77.04514806403094,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,3,90.0,7.0,7.0,9.0,10.0,flexible
$200.00,38.920056368424724,-77.03978434271443,Apartment,Entire home/apt,3,2.0,1.0,2.0,1,0,,,,,,flexible
$75.00,38.91826091513892,-77.04349765169266,Apartment,Entire home/apt,4,1.0,0.0,1.0,4,6,83.0,10.0,8.0,9.0,9.0,flexible
$127.00,38.917956536693616,-77.04781859702581,Apartment,Entire home/apt,2,1.0,1.0,1.0,14,0,,,,,,flexible
$180.00,38.925110668195636,-77.04529154200111,Apartment,Entire home/apt,4,1.0,2.0,2.0,10,26,95.0,10.0,10.0,10.0,10.0,strict
$200.00,38.92692958374815,-77.0397596781627,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,0,,,,,,moderate
$120.00,38.91918915662068,-77.04247502418191,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,4,90.0,10.0,10.0,10.0,10.0,moderate
$50.00,38.926151827139456,-77.04051937919391,Apartment,Private room,1,1.0,1.0,1.0,4,0,,,,,,flexible
$80.00,38.91830392398681,-77.04035528257305,House,Private room,2,1.0,1.0,1.0,1,15,100.0,10.0,10.0,10.0,10.0,flexible
$75.00,38.91739996220642,-77.05800028451118,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,3,100.0,10.0,10.0,10.0,10.0,flexible
$135.00,38.92464993888515,-77.04030813874056,Apartment,Entire home/apt,6,1.0,2.0,3.0,1,154,92.0,9.0,10.0,9.0,9.0,strict
$120.00,38.921490911631984,-77.04192440144871,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,10,84.0,9.0,9.0,9.0,9.0,moderate
$120.00,38.91785234834219,-77.04822715358458,Apartment,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$89.00,38.92318991776217,-77.04730818507925,Apartment,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$185.00,38.9125778104456,-77.04854871918783,House,Entire home/apt,4,1.5,2.0,3.0,1,38,97.0,9.0,10.0,10.0,10.0,strict
$160.00,38.92203154137748,-77.04447366862459,Apartment,Entire home/apt,4,1.0,2.0,2.0,7,9,99.0,10.0,10.0,10.0,10.0,strict
$189.00,38.915980753504094,-77.04373108912097,Apartment,Entire home/apt,6,1.0,2.0,4.0,1,0,,,,,,strict
$99.00,38.91991478336244,-77.04320887048748,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,15,92.0,9.0,10.0,10.0,10.0,moderate
$72.00,38.921137372311335,-77.04869707296855,House,Private room,1,1.0,1.0,1.0,3,110,95.0,9.0,10.0,10.0,10.0,moderate
$125.00,38.92440196994689,-77.04339574373839,Apartment,Entire home/apt,4,1.0,1.0,1.0,3,8,100.0,10.0,10.0,10.0,10.0,moderate
$150.00,38.91644428654072,-77.05315149939806,House,Private room,2,1.0,1.0,1.0,1,8,98.0,10.0,10.0,10.0,10.0,flexible
$155.00,38.92383769767489,-77.04577073897289,Apartment,Entire home/apt,4,1.0,1.0,1.0,3,14,90.0,9.0,10.0,10.0,10.0,moderate
$150.00,38.92150901259336,-77.03928457493275,Apartment,Entire home/apt,3,2.0,2.0,2.0,14,0,,,,,,strict
$80.00,38.92564614733162,-77.0406752419394,Apartment,Entire home/apt,3,1.0,0.0,1.0,1,8,88.0,9.0,10.0,10.0,9.0,flexible
$110.00,38.915333798702534,-77.04746468584112,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,57,96.0,10.0,10.0,10.0,10.0,strict
$130.00,38.91621458046283,-77.04755417247237,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,4,95.0,9.0,10.0,9.0,10.0,moderate
$99.00,38.918632728252256,-77.01351629652093,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,35,94.0,9.0,10.0,10.0,9.0,moderate
$68.00,38.91028741437242,-77.01112976777381,House,Private room,1,1.5,1.0,1.0,1,27,96.0,10.0,10.0,10.0,9.0,moderate
$80.00,38.90708507882128,-77.01507780545381,Apartment,Private room,2,2.0,1.0,1.0,1,6,100.0,10.0,10.0,10.0,10.0,moderate
$200.00,38.92081376100564,-77.00017567945198,House,Private room,4,1.0,1.0,2.0,2,0,,,,,,flexible
$75.00,38.922150030951,-77.00318557208986,House,Private room,2,1.0,1.0,1.0,1,10,98.0,10.0,10.0,10.0,9.0,strict
$99.00,38.917976580716896,-77.01099569918253,House,Private room,4,1.0,1.0,1.0,3,3,100.0,10.0,10.0,10.0,8.0,flexible
$85.00,38.915415546245534,-77.01333776526377,House,Private room,4,1.0,1.0,3.0,2,35,95.0,10.0,10.0,10.0,9.0,moderate
$115.00,38.93259720320243,-77.01797456022038,House,Private room,2,1.0,1.0,1.0,1,1,100.0,10.0,10.0,10.0,10.0,flexible
$80.00,38.90612279854443,-77.01328070200695,House,Private room,1,1.5,1.0,1.0,2,8,88.0,10.0,10.0,10.0,7.0,moderate
$40.00,38.91986478584207,-77.01425749585616,House,Private room,1,2.0,1.0,1.0,4,1,100.0,10.0,10.0,10.0,10.0,strict
$47.00,38.91204845812688,-77.00291239964366,Apartment,Shared room,1,1.0,1.0,1.0,1,3,100.0,10.0,9.0,10.0,9.0,flexible
$149.00,38.9129419280636,-77.01391337292407,Apartment,Entire home/apt,6,1.0,2.0,5.0,1,32,90.0,9.0,10.0,10.0,9.0,strict
